0311	I	Planning / Design	A	BILK		58000.00	0
0311	II	Design Development	A	BILK		72500.00	0
0311	III	Contract Documents & Specs Stage	A	BI;K		87000.00	0
0311	IV	Contract Administration	A	BILK		34800.00	0
0311	V	P. Completion				8700.00	0
0311.1	DP	DOWN PAYMENT				6730.77	1
0311.1	I	PLANNING				8974.36	0
0311.1	II	DESIGN DEVELOPMENT				13461.54	0
0311.1	III	CONTRAC DOC. & SPEC. STAGE				15705.13	0
0311.2	DP	Down Payment				6025.64	1
0311.2	I	Upon award of the fit-out Contract				6025.64	0
0311.2	II	Upon Approval of shop drawings				6025.64	0
0311.2	III	Upon Commencement of fit-out Work on site				4519.23	0
0311.2	IV	Upon 50% completion of work				4519.23	0
0311.2	V	Partial Completion				3012.82	0
0311.3	A	Additional Works for Suites				8974.36	0
0312	 	BEIJING APARTMENTS				0.00	0
0312	DP	DOWN PAYMENT	A	BILK		10000.00	1
0312	I	PLANNING	A	BILK		18000.00	0
0312	II	DESIGN CONCEPT	A	BILK		19800.00	0
0312	III	ARCHITECTURAL INFORMATION	A	BILK		19800.00	0
0312	IV	MILLWORK AND SPECS	A	BILK		18900.00	0
0312	V	INSTALLATION AND COORDINATION	A	BILK		13500.00	0
0313	 	Park Lane Hotel/Cafe Rest.				0.00	0
0313	DP	Down Payment	A	BILK		20833.34	1
0313	I	Planning	A	BILK		12500.00	0
0313	II	Design Concept	A	BILK		13750.00	0
0313	III	Architectural Information	A	BILK		13750.00	0
0313	IV	Millwork and Specs	A	BILK		13125.00	0
0313	V	Coordination & Installation	A	BILK		9375.00	0
0314	 	DEEP BLUE PLAZA				0.00	0
0314	DP	Down Payment	A	BILK		25000.00	1
0314	I	Planning	A	BILK		33333.34	0
0314	II	Design Concept	A	BILK		41666.67	0
0314	III	Architectural Information	A	BILK		41666.67	0
0314	IV	Millwork and Specs	A	BILK		16666.67	0
0314	V	Coordination and Installation	A	BILK		8333.34	0
0314.1	DP	Down Payment				4184.62	0
0314.1	I	Planning				5579.49	0
0314.1	II	Design Concept / Colour				6974.36	0
0314.1	III	Construction Documents				6974.36	0
0314.1	IV	FF&E Specifications				2789.74	0
0314.1	V	Tender / Site inspection				1394.87	0
0316	 IC.	Initial Consultation				124000.0	0
0316	I A	Public Areas				93000.00	0
0316	I B	Apartments				34100.00	0
0316	I C	Guestrooms and Suites				24800.00	0
0316	II A	Public Areas				37200.00	0
0316	II B	Apartments				9300.00	0
0316	II C	Guestrooms and Suites				12400.00	0
0316	III A	PA - Preliminary AR/FF/RC				21700.00	0
0316	III D	PA - FC/EM/IE/DET				31000.00	0
0316	IIIBC	GR and Suites prel. AR/FF/RC				18600.00	0
0316	IIIEF	Two Model Room and corridor				34100.00	0
0316	IV A	Public Areas FD				12400.00	0
0316	IV D	Public Areas Specifications				27900.00	0
0316	IVBC	GR & Suites  FloorPlans/IE/DET				37200.00	0
0316	IVEF	Guestrooms & Suites Spec				43400.00	0
0316	V					58900.00	0
0316.1	L3&4	Revision Level 3&4 -Health Club Add Serv.				10000.00	0
0316.2	DP	Down Payment				8500.00	0
0316.2	I	Preliminary Concept Plan				15300.00	0
0316.2	II	Concept/Design Development				15300.00	0
0316.2	III&4	Int. Arch Info /Millwork Drawings & FF&E Spec				42075.00	0
0316.2	V	Design Coordination During Site Const & Inst				3825.00	0
0316.3	As	Add. Serv. L34 - Alfresco Bar				50000.00	0
0317	DP	Down Payment				59300.00	1
0317	I	Planning - Preliminary plans				59300.00	0
0317	II	Concept/Design Develoment				88950.00	0
0317	III	Interior Architectural Information Package				118600.0	0
0317	IV	Model Room Package				29650.00	0
0317	V	Millwork Drawings and FF&E Specifications				118600.0	0
0317	VI	Bid Inviting				29650.00	0
0317	VII	Periodic Site Visits				59300.00	0
0317	VIII	Defect List				29650.00	0
0317.1	GR	Guest Rooms				28010.40	0
0317.1	PA	Public Areas				4989.60	0
0319	DP	DOWN PAYMENT				8173.08	0
0319	I	Planning				10897.44	0
0319	II	Design Concept				13621.79	0
0319	III	Architectural Information				13621.79	0
0319	IV	Millwork and Specs				5448.72	0
0319	V	Coordination and Installation				2724.36	0
0401	DP	Down Payment				81000.00	1
0401	I	Planning - Preliminary plans				81000.00	0
0401	II	Concept/Design Develoment				121500.0	0
0401	III	Interior Architectural Information Package				162000.0	0
0401	IV	Model Room Package				40500.00	0
0401	V	Millwork Drawings and FF&E Specifications				162000.0	0
0401	VI	Bid Inviting				40500.00	0
0401	VII	Coordination Meetings, Site Visits & Installation				81000.00	0
0401	VIII	COMPLETION AND ACCEPTANCE				40500.00	0
0402	DP	Down Payment				47875.00	0
0402	I A	Planning Club Lobby				31916.67	0
0402	I B	Planning Sky Lounge				15958.33	0
0402	I C	Planning Health Club				15958.33	0
0402	II A	Design concept Club lobby				39895.83	0
0402	II B	Design concept Sky Lounge				19947.92	0
0402	II C	Design concept Health Club				19947.92	0
0402	III A	Construc. Doc. Club Lobby				39895.83	0
0402	III B	Construc. Doc. Sky Lounge				19947.92	0
0402	III C	Construc. Doc. Health Club				19947.92	0
0402	IV A	FF&E Club Lobby				15958.34	0
0402	IV B	FF&E Sky Lounge				7979.17	0
0402	IV C	FF&E Health Club				7979.17	0
0402	V A	Tender/Site insp. Club Lobby				5319.45	0
0402	V B	Tender/Site insp. Sky Lounge				5319.45	0
0402	V C	Tender/Site insp. Health Club				5319.45	0
0404	DP	DOWN PAYMENT				96654.54	1
0404	I	Planning - Preliminary plans				96654.54	0
0404	II	Concept/Design Develoment				120818.2	0
0404	III	Interior Architectural Information Package				96654.54	0
0404	IV	Millwork Drawings & FF&E Specifications				48327.27	0
0404	V	Design Coord. During Site Construction & Inst.				24163.63	0
0405	DP	Down Payment				51282.05	1
0405	I	Phase I				51282.05	0
0406	I	Design Concept				35000.00	0
0410	DP	DOWN PAYMENT				106950.0	1
0410	I	Schematic Design				142600.0	0
0410	II	Design Development				178250.0	0
0410	III	Contract documnetns and procurament documentation				213900.0	0
0410	IV	Millwork Drawings & FF&E Specifications				71300.00	0
0411	DP	Down Payment				9400.00	0
0411	I	Planning and Concept				42300.00	0
0411	II	Architectural Information Pkg. & Tender Documents				42300.00	0
0411	III	Café Restaurant Additional Services				35000.00	0
0413	DP	Down Payment				5000.00	1
0413	I	Planning				8000.00	0
0413	II	Concept Design / Development				8000.00	0
0413	III	Interio Architectual Informatio Pakage				11000.00	0
0413	IV	Millwork Drawings & FF&E Spacifications				11000.00	0
0413	V	Design Coordiantion During Site Contruction & Inst				7000.00	0
0414	DP	Down Payment				3750.00	0
0414	I	Upon Completion Of Conceptual Design				8750.00	0
0414	II	Issue of Tender Document				7500.00	0
0414	III	Practical Completion of Works				3750.00	0
0414	IV	Upon Issue of Certificate of Making Good Defects				1250.00	0
0415	DP	Down Payment				46000.00	1
0415	I	Phase I				74520.00	0
0415	II	Phase II				74520.00	0
0415	III	Phase III				103500.0	0
0415	IV	Phase IV				99360.00	0
0415	V	Phase V				62100.00	0
0416	DP	Down Payment				80000.00	1
0416	I	Planning and Design Concept				80000.00	0
0416	II	Interior Architectural Information Package				100000.0	0
0416	III	Millwork Drawings & FF&E Specifications				120000.0	0
0416	IV	Design Coord. During site constr. And installation				20000.00	0
0419	DP	Down Payment				2000.00	1
0419	I	Sketch Preliminary Exterior Arch. Concept				3200.00	0
0419	II	Exterior Architectural Concept				4800.00	0
0420	DP	Down Payment				2000.00	1
0420	I	Sketch Preliminary Exterior Arch. Concept				3200.00	0
0420	II	Exterior Architectural Concept				4800.00	0
0421	1	No. 1 Harbour Road				95195.38	0
0421	2.1	Drawing room Down Payment / 10%				11899.00	0
0421	2.2	Drawing room Phase I/18%($150,354.8)				19276.26	0
0421	2.3	Drawing room Phase II/25%($208,826.10)				26772.58	0
0421	2.4	Drawing room Phase III/24%($200,473.00)				25701.66	0
0421	2.5	Drawing room Phase IV/18%($150.354.8)				19276.26	0
0421	2.6	Drawing room Phase V/15%($125,295.70)				16063.55	0
0421	3.1	Champagne Bar Down Payment / 10%				2379.79	0
0421	3.2	Champagne Bar Phase I / 18% ($30,071.00)				3855.26	0
0421	3.3	Champagne Bar Phase II / 25% ($41,765.20)				5354.51	0
0421	3.4	Champagne Bar Phase III / 24% ($40,094.60)				5140.33	0
0421	3.5	Champagne Bar Phase IV / 18% ($30,071.00)				3855.26	0
0421	3.6	Champagne Bar Phase V / 15% ($25,059.10)				3212.71	0
0421.1	1	Upon Completion of grand Club Lounge				3989.74	0
0421.1	2	Upon Completion of Grand Club Meeting Rooms				3989.74	0
0421.1	3	Upon Completion of Grand Café				1329.91	0
0421.1	4	Upon Completion of Bell Desk				2659.82	0
0421.1	5	Upon Completion of Ballroom Foyer				1329.91	0
0421.1	6	Upon Completion of Lobby Entrance				1329.91	0
0421.1	7	Upon Comp of Seating Area at Lobby & Mezzaine lev				3324.78	0
0421.1	8	Upon Completion of Grissini Lift Lobby				1994.83	0
0421.1	DP	Down Payment				4987.18	0
0421.2	LCD	LCD Signage				6410.26	0
0421.3	DP	Down Payment				266.00	0
0421.3	FP	Final Payment				66.50	0
0421.3	II	Phase II				532.00	0
0421.3	IV	Phase III and IV				465.50	0
0421.4	DP	Down Payment				399.00	0
0421.4	FP	Final Payment				99.75	0
0421.4	II	Phase II				798.00	0
0421.4	IV	Phase III and IV				698.25	0
0421.5	DP	Down Payment				532.00	0
0421.5	FP	Final Payment				133.00	0
0421.5	II	Phase II				1064.00	0
0421.5	IV	Phase III and IV				931.00	0
0421.6	DP	Down Payment				266.00	0
0421.6	FP	Final Payment				66.50	0
0421.6	II	Phase II				532.00	0
0421.6	IV	Phase III and IV				465.50	0
0421.7	DP	Down Payment				465.00	0
0421.7	FP	Final Payment				116.25	0
0421.7	II	Phase II				930.00	0
0421.7	IV	Phase III and IV				813.75	0
0421.8	C	Completion of the Project 5%				325.00	0
0421.8	DP	Down Payment				1300.00	0
0421.8	II	Upon Approval of Phase II 40%				2600.00	0
0421.8	IV	Upon Approval of Phase IV 35%				2275.00	0
0422	DP	Down Payment				96659.22	1
0422	I	Planning				96659.21	0
0422	II	Design Concept / Colour				120824.0	0
0422	III	Construction Documents				96659.22	0
0422	IV	FF & E & Millwork Details				48329.61	0
0422	V	Tender Assistence				24164.80	0
0423	I  C	Initial Consultation				43000.00	1
0423	IA	Phase I A : (Public Areas)1:100Planning Floor Plan				38700.00	0
0423	IB	Phase I B : (Service Apartments)1:50Planning Floor				25800.00	0
0423	IIA	Phase II A : Public Areas 1:100 FF Floor Plans, Se				38700.00	0
0423	IIB	Phase II B : Service Apartments 1:50 FF Floor Plan				25800.00	0
0423	IIIA	Phase III A : Public Areas  AR,FF,RC Plans				25800.00	0
0423	IIIB	Phase III B : Service Apartments  AR,FF,RC Plans				12900.00	0
0423	IIIC	Phase III C : Public Areas   FC &EM Plans, Interio				38700.00	0
0423	IIID	Phase III D : Model One Bedroom Apartment Package				30100.00	0
0423	IVA	Phase IV A : Public Areas  FD Plans				25800.00	0
0423	IVB	Phase IV B : Servicve Apartments  Floor Plans, Ele				38700.00	0
0423	IVC	Phase IV C : Public Areas  Specifications				21500.00	0
0423	IVD	Phase IV D : Service Apartments  Specifications				21500.00	0
0423	V	Phase V     : Design Co-ordination during site Con				43000.00	0
0424	DP	Down Payment				2000.00	1
0424	I	Sketch Preliminary Exterior Arch. Concept				3200.00	0
0424	II	Exterior Architectural Concept				4800.00	0
0501	DP	DOWN PAYMENT				10000.00	1
0501	I	PHASE I				10000.00	0
0501	II	PAHSE II				12500.00	0
0501	III	PHASE III				10000.00	0
0501	IV	PHASE IV				5000.00	0
0501	V	PHASE V				2500.00	0
0502	DP	Down Payment				52500.00	0
0502	I	2.1 Conceptual Design				105000.0	0
0502	II	2.2a Studio + One Bedroom Suite				131250.0	0
0502	III	2.2b Production of working dwgs				131250.0	0
0502	IV	2.3a Construction & Site Attendan				78750.00	0
0502	V	2.3b End of Liability Period				13125.00	0
0502	VI	2.3c Certification				13125.00	0
0503	DP	Deposit				127582.0	1
0503	I	Phase I				170109.4	0
0503	II	Phase II				212636.7	0
0503	III	Phase III				212636.7	0
0503	IV	Phase IV				89743.59	0
0503	V	Phase V				46217.95	0
0504	DP	DOWN PAYMENT				81500.00	0
0504	I	Phase I				132030.0	0
0504	II	Phase II				132030.0	0
0504	III	Phase III				143440.0	0
0504	IV	Phase IV				142625.0	0
0504	V	Phase V				20375.00	0
0504	VI	Phase VI				122250.0	0
0504	VII	Phase VII				20375.00	0
0504	VIII	Phase VIII				20375.00	0
0504.1	AS	Additional Fee				100000.0	0
0504.2	BP	Balance Payment				39000.00	0
0504.2	DP	Down Payment				39000.00	0
0505	DP	Down Payment				106000.0	1
0505	I	Phase I				106000.0	0
0505	II	Phase II				132500.0	0
0505	III	Phase III				106000.0	0
0505	IV	Phase IV				53000.00	0
0505	V	Phase V				26500.00	0
0507	DP	Down Payment				17500.00	1
0507	I	Phase I				26250.00	0
0507	II	Phase II				43750.00	0
0507	III	Phase III				61250.00	0
0507	IV	Phase IV				17500.00	0
0507	V	Phase V				8750.00	0
0508	DS	Design Services				17000.00	0
0509	DP	Down Payment				54500.00	0
0509	I	Planning				88290.00	0
0509	II	Concept/Design Development				88290.00	0
0509	III	Interior Architectural Information Package				122625.0	0
0509	IV	Millwork Drawing & FF&E Specifications				117720.0	0
0509	V	Design Coordination During Site Const & Installati				73575.00	0
0510	DP	Down Payment				81700.00	0
0510	I	Planning				132354.0	0
0510	II	Concept/Design Development				132354.0	0
0510	III	Interior Architectural Information Package				183825.0	0
0510	IV	Millwork Drawing & FF&E Specifications				176472.0	0
0510	V	Design Coordination During Site Const and Installa				110295.0	0
0511	DP	Down Payment				75000.00	0
0511	I	Planning				222300.0	0
0511	II	Concept/Design Development				222300.0	0
0511	III	Interior Architectural Information Package				308750.0	0
0511	IV	Millwork Drawings & FF&E Specifications				296400.0	0
0511	V	Design Coordination During Site Const & Installati				185250.0	0
0511.1	AD1	Additional Services / ROI				12300.00	0
0511.1	AD10	ROI DECEMBER				42527.50	0
0511.1	AD2	Additional Services / Ground Level				10110.00	0
0511.1	AD3	ROI MAY				20370.00	0
0511.1	AD4	ROI JUNE				39465.00	0
0511.1	AD5	ROI JULY				37080.00	0
0511.1	AD6	ROI AUGUST				45952.50	0
0511.1	AD7	ROI SEPTEMBER				58115.00	0
0511.1	AD8	ROI OCTOBER				125358.5	0
0511.1	AD9	ROI NOVEMBER				72175.00	0
0512	DP	Down Payment				8000.00	0
0512	I	Planning				8000.00	0
0512	II	Concept/Design Development				10000.00	0
0512	III	Interior Architectural Information Package				8000.00	0
0512	IV	Millwork Drawings and FF&E Specifications				4000.00	0
0512	V	Design Coordination During Site Const. & Installa				2000.00	0
0513	DP	DOWN PAYMENT				91038.46	0
0513	I	PLANNING				91038.46	0
0513	II	Concept/Design Development				91038.46	0
0513	III	Interior Architectural Information Package				91038.46	0
0513	IV	Millwork Drawings and FF&E Specifications				68278.85	0
0513	V	Design Coordination During Cintr. And Inst.				22759.62	0
0515	DP	Down Payment				14133.97	0
0515	I	Planning				14133.97	0
0515	II	Concept/Desig Development				14133.97	0
0515	III	Contruction Documents (Interior Arch. Inf. Package				17667.44	0
0515	IV	Furnishing, Fixtures Specification (FF&e)				7067.05	0
0515	V	Tender/Site Inspec.				3533.46	0
0516	DP	Down Payment				7500.00	1
0516	I	Planning				12150.00	0
0516	II	Concept Design / Development				12150.00	0
0516	III	Interio Architectual Informatio Pakage				16875.00	0
0516	IV	Millwork Drawings & FF&E Spacifications				16200.00	0
0516	V	Design Coordiantion During Site Contruction & Inst				10125.00	0
0516.1	DP	Down Payment				4000.00	1
0516.1	I	Planning				6480.00	0
0516.1	II	Concept Design / Development				6480.00	0
0516.1	III	Interio Architectual Informatio Pakage				9000.00	0
0516.1	IV	Millwork Drawings & FF&E Spacifications				8640.00	0
0516.1	V	Design Coordiantion During Site Contruction & Inst				5400.00	0
0517	DP	Down Payment				12500.00	1
0517	I	Planning				20250.00	0
0517	II	Concept Design / Development				20250.00	0
0517	III	Interio Architectual Informatio Pakage				28125.00	0
0517	IV	Millwork Drawings & FF&E Spacifications				27000.00	0
0517	V	Design Coordiantion During Site Contruction & Inst				16875.00	0
0518	DP	Down Payment				81800.00	1
0518	I	Planning				132516.0	0
0518	II	Concept Design / Development				132516.0	0
0518	III	Interio Architectual Informatio Pakage				184050.0	0
0518	IV	Millwork Drawings & FF&E Spacifications				176688.0	0
0518	V	Design Coordiantion During Site Contruction & Inst				110430.0	0
0519	DP	Down Payment				98741.41	0
0519	PhI	Planning				98741.41	0
0519	PhII	Concept/Design Development				98741.41	0
0519	PhIII	Interior Architectural Information Package				98741.41	0
0519	PhIV	Millwork Drawings and FF&E Specifications				74056.06	0
0519	PhV	Dsgn Coordination During Site Const.&Installation				24685.35	0
0522	1	Planning (Apt)				24230.77	0
0522	1.1	Planning (Apt. Hotel)				13846.15	0
0522	2	Concept/Design Development ( Apt.)				24230.77	0
0522	2.2	Concept/Design Development (Apt. Hotel)				13846.15	0
0522	3	Interior Architectural Information Package (Apt)				24230.77	0
0522	3.3	Interior Architectural Information Package (Apt Hotel)				13846.15	0
0522	4	Millwork Drawings & FF&E Spec (Apt)				18173.08	0
0522	4.4	Millwork Drawings & FF&E Spec (Apt Hotel)				10384.62	0
0522	5	Design Coord During Site Const. & Inst (Apt)				6057.69	0
0522	5.5	Design Coord During Site Const. & Inst (Apt Hotel)				3461.54	0
0522	DP	Down Payment				38076.92	0
0522.1	DP	Down Payment				51282.05	0
0522.1	I.1	Phase I (Apartment)				33846.15	0
0522.1	I.2	Phase I (Apartment Hotel)				17435.90	0
0522.1	II.1	Phase II (Apartment)				33846.15	0
0522.1	II.2	Phase II (Apartment Hotel)				17435.90	0
0522.1	III.1	Phase III (Apartment)				33846.15	0
0522.1	III.2	Phase III (Apartment Hotel)				17435.90	0
0522.1	IV.1	Phase IV (Apartment)				25384.62	0
0522.1	IV.2	Phase IV (Apartment Hotel)				13076.92	0
0522.1	V	Phase V 15%				12820.51	0
0522.2	DP	Down Payment				60182.29	0
0522.2	I	Phase I				48145.83	0
0522.2	II	Phase II				12036.46	0
0523	DP	Down Payment				10000.00	0
0523	I	Planning				2000.00	0
0523	II	Concept/Design Development				4000.00	0
0523	III	Interior Architectural Information Package				2000.00	0
0523	IV	Millwork Drawings and FF&E Specifications				2000.00	0
0524	DP	Down Payment				13978.33	0
0524	I	Office Bldg Lobby-Phase I				13978.33	0
0524	II	Office Bldg Lobby-Phase II				13978.33	0
0524	III	Office Bldg Lobby-Phase III				17472.92	0
0524	IV	Office Bldg Lobby-Phase IV				6989.17	0
0524	V	Office Bldg Lobby-Phase V				3494.58	0
0525	DP	Down Payment				208000.0	0
0525	I	Planning				208000.0	0
0525	II	Design Concept / Development				260000.0	0
0525	III	Architectural Information Package				208000.0	0
0525	IV	Millwork Drawings and FF&E Specifications				104000.0	0
0525	V	Design Coordination During Site Const & Installat				52000.00	0
0526	DP	Down Payment				42000.00	0
0526	I	Planning				42000.00	0
0526	II	Design Concept				52500.00	0
0526	III	Architectual Package				42000.00	0
0526	IV	FF& E				21000.00	0
0526	V	All area-Site Inspection/co-ordination				10500.00	0
0526.1	DP	Down Payment				10800.00	0
0526.1	I	Planning				10800.00	0
0526.1	II	Concept/DSGN Dev				10800.00	0
0526.1	III	Interior Architect Info Package				13500.00	0
0526.1	IV	Millwork Drawings & FF&E Spec				5400.00	0
0526.1	V	Design Coord During Site Const. & Inst				2700.00	0
0528	DP	Down Payment				159739.6	1
0528	I	Planning				159739.6	0
0528	II	Design Concept/Colour-(Design Development)				199674.5	0
0528	III	Construction Document				159739.6	0
0528	IV	FF&E				79869.80	0
0528	V	Tender/Site Inspect(Dsgn Coord During Site Cont/In				39934.90	0
0530	DP	Down Payment				10000.00	0
0530	I	Delivery of the report				10000.00	0
0531	DP	Down Payment				76153.85	0
0531	I	Planning				76153.85	0
0531	II	Design Concept				95192.31	0
0531	III	Interior Architectural Information Package				76153.85	0
0531	IV	Millwork Drawings and FF&E Specifications				38076.92	0
0531	V	Design Coordination During Site Const. & Installat				19038.46	0
0532	DP	Down Payment- Penthouse & Townhouse				20492.31	1
0532	I P	Planning - Penthouse				10346.15	0
0532	I T	Planning - Townhouse				10858.46	0
0532	II P	Design Concept - Penthouse				10246.16	0
0532	II T	Design Concept - Townhouse				10246.16	0
0532	III P	Interior Architectural Inf Package - Penthouse				13620.00	0
0532	III T	Interior Architectural Inf Package - Townhouse				11995.38	0
0532	IV P	FF & E Specifications - Penthouse				5861.54	0
0532	IV T	FF & E Specifications - Townhouse				4384.16	0
0532.1	DP	Down Payment				10256.41	0
0532.1	I	Planning				15384.62	0
0532.1	II	Arch. Information				23076.92	0
0532.1	IV	Site Inspection				2564.10	0
0601	DP	Down Payment				163657.9	0
0601	I	Phase I				81828.97	0
0602	DF	Design Fee For Star River Room Type Layout Adjt				6153.85	0
0602.1	DP	Down Payment				24076.92	0
0602.1	IA	Planning - B51 Apartment				10834.62	0
0602.1	IB	Planning - B10-A Apartment				13242.31	0
0602.1	IIA	Design Concept - B51 Apartment				10834.62	0
0602.1	IIB	Design Concept - B10-A Apartment				13242.31	0
0602.1	IIIA	Architectural Information - B51 Apartment				13543.27	0
0602.1	IIIB	Architectural Information - B10-A Apartment				16552.88	0
0602.1	IVA	FF & E - B51 Apartment				5417.31	0
0602.1	IVB	FF & E - B10-A Apartment				6621.15	0
0602.1	V	Site Inspection - All Area				6019.23	0
0603	DP	Down Payment				34615.38	0
0603	I-1	Villa No. 16-B -Planning				13153.85	0
0603	I-2	Two Single Suite No.5 Bldg. -Planning				12461.54	0
0603	I-3	No.2 Building A Type -Planning				4846.15	0
0603	I-4	No.2 Building B Type -Planning				4153.85	0
0603	II-1	Villa No. 16-B -Design Concept				13153.85	0
0603	II-2	Two Single Suite No.5 Bldg -Design Concept				12461.54	0
0603	II-3	No.2 Building A Type -Design Concept				4846.15	0
0603	II-4	No.2 Building B Type -Design Concept				4153.85	0
0603	III-1	Villa No. 16-B -Arch. Information				16442.31	0
0603	III-2	Two Single Suite No.5 Bldg -Arch. Information				15576.92	0
0603	III-3	No.2 Building A Type -Arch. Information				6057.69	0
0603	III-4	No.2 Building B Type -Arch. Information				5192.31	0
0603	IV-1	Villa No. 16-B -FF & E				6576.92	0
0603	IV-2	Two Single Suite No.5 Bldg -FF & E				6230.77	0
0603	IV-3	No.2 Building A Type -FF & E				2423.08	0
0603	IV-4	No.2 Building B Type -FF & E				2076.92	0
0603	V	All Area - Site Inspection				8653.85	0
0604	DP	Down Payment				27726.92	0
0604	I	Planning				27726.92	0
0604	II	Concept/Design Development				27726.92	0
0604	III	Interior Architectural Information				34658.65	0
0604	IV	Millwork Drawings/FF&E Specifications				13863.46	0
0604	V	Design Coordination during Site Const & Install				6931.73	0
0605	DP	Down Payment				113123.1	0
0605	I	Planning				113123.1	0
0605	II	Concept/Design Development				113123.1	0
0605	III	Interior architectural Information				141403.8	0
0605	IV	Millwork Drawings/ FF&E specifications				56561.54	0
0605	V	Design Coordination during Site Const & Install				28280.77	0
0606	DP	Down Payment				15000.00	0
0606	GF1	Glass Facade (Pool Side)				9000.00	0
0606	GF2	Glass Facade (Entry Side)				9000.00	0
0606	PC	Porte Conchere				13500.00	0
0606	PLS	Polo Lounge Seating Layout including				9000.00	0
0606	RCB	Regency Club Buffet Counter Design				4500.00	0
0606	RESD	Residence				90000.00	0
0607	DP	Down Payment				156304.2	1
0607	I	Phase I				156304.2	0
0607	II	Phase II				156304.2	0
0607	III	Phase III				195380.3	0
0607	IV	Pahse IV				78152.10	0
0607	V	Phase V				39076.05	0
0608	DP	Down Payment				28509.23	1
0608	I	Phase I				28509.23	0
0608	II	Phase II				28509.23	0
0608	III	Phase III				35636.54	0
0608	IV	Phase IV				14254.62	0
0608	V	Phase V				7127.31	0
0608.01	1L1	Public Area - Planning				25752.82	0
0608.01	1L2	Public Area - Planning				24348.58	0
0608.01	2L1	Public Area - Concept Design				25752.82	0
0608.01	2L2	Public Area - Concept Design				24348.58	0
0608.01	3L1	Public Area - Arch. Information				32191.03	0
0608.01	3L2	Public Area - Arch. Information				30435.72	0
0608.01	4L1	Public Area - FF & E				12876.41	0
0608.01	4L2	Public Area - FF & E				12174.29	0
0608.01	I	PHI # 3 - Basement				11050.00	0
0608.01	II	PHII # 3 - Basement				11050.00	0
0608.01	III	PHIII # 3 - Basement				13812.50	0
0608.01	IV	PHIV # 3 -Basement				5525.00	0
0608.01	SADF	Supplementry Agreement Design Fee				87808.27	0
0608.01	V	All Area - Site Inspection				15287.85	0
0608.1	1DP	Down Payment - Club House				43589.74	0
0608.1	1L	PHI # 3 - Basement				11050.00	0
0608.1	1L1	Public Area - Planning				25752.82	0
0608.1	1L2	Public Area - Planning				24348.58	0
0608.1	2.L	PHII # 3 - Basement				11050.00	0
0608.1	2DP	Down Payment - Supplementary Agreement Dsgn fee				17561.65	0
0608.1	2L1	Public Area - Concept Design				25752.82	0
0608.1	2L2	Public Area - Concept Design				24348.58	0
0608.1	3.L	PHIII # 3 - Basement				13812.50	0
0608.1	3L1	Public Area - Arch. Information				32191.03	0
0608.1	3L2	Public Area - Arch. Information				30435.72	0
0608.1	4.L	PHIV # 3 - Basement				5525.00	0
0608.1	4L1	Public Area - FF & E				12876.41	0
0608.1	4L2	Public Area - FF & E				12174.29	0
0608.1	V	All Area - Site Inspection				15287.85	0
0609	DP	Down Payment				55608.23	0
0609	I.1	Planning-L1 Sales Office				25301.74	0
0609	I.2	Planning-A L2 Room Type A				4448.65	0
0609	I.3	Planning-B L2 Room Type B				3336.50	0
0609	I.4	Planning-B&C L2 Room Type B&C				2502.37	0
0609	I.5	Planning-D L2 Room Type D				3002.85	0
0609	I.6	Planning-E L2 Room Type E				2557.97	0
0609	I.7	Planning-Level 2 Corridor & Staircase				1112.17	0
0609	I.8	Planning-F L3 Room Type F				13345.97	0
0609	II.1	Design Concept-L1 sales Office				25301.74	0
0609	II.2	Design Concept-A L2 Room Type A				4448.65	0
0609	II.3	Design Concept-B L2 Room Type B				3336.50	0
0609	II.4	Design Concept-B&C L2 Room Type B&C				2502.37	0
0609	II.5	Design Concept-D L2 Room Type D				3002.85	0
0609	II.6	Design Concept-E L2 Room Type E				2557.97	0
0609	II.7	Design Concept-Level 2 Corridor & Staircase				1112.17	0
0609	II.8	Design Concept-L3 Room Type F				13345.97	0
0609	III.1	Arch. Inf.-L1 Sales Office				31627.19	0
0609	III.2	Arch. Inf.-A L2 Room Type A				5560.82	0
0609	III.3	Arch. Inf.-B L2 Room Type B				4170.62	0
0609	III.4	Arch. Inf.-B&C L2 Room Type B&C				3127.96	0
0609	III.5	Arch. Inf.-D L2 Room Type D				3753.55	0
0609	III.6	Arch. Inf.-E L2 Room Type E				3197.47	0
0609	III.7	Arch. Inf.-Level 2 Corridor & Staircase				1390.21	0
0609	III.8	Arch. Inf.-F L3 Room Type F				16682.47	0
0609	IV.1	FF & E-L1 Sales Office				12650.87	0
0609	IV.2	FF & E-A L2 Room Type A				2224.33	0
0609	IV.3	FF & E-B L2 Room Type B				1668.24	0
0609	IV.4	FF & E-B&C L2 Room Type B&C				1251.18	0
0609	IV.5	FF & E-D L2 Room Type D				1501.42	0
0609	IV.6	FF & E-E L2 Room Type E				1278.99	0
0609	IV.7	FF & E-Level 2 Corridor & Staircase				556.09	0
0609	IV.8	FF & E-F L3 Room Type F				6672.99	0
0609	V	All Area				13902.05	0
0611	 DP	Down Payment				110256.4	0
0611	1.01	Planning-L1 Entrance,Recp. Lobby,Lift Lobby				5512.82	0
0611	1.02	Planning-L4 Main Lobby				8820.51	0
0611	1.03	Planning-L4 Main Restaurant & Residence Lounge				16538.46	0
0611	1.04	Planning-L4 Business Centre				5512.82	0
